CFN;Descripcion_Producto;QtyDisponible;forecasttotal;demand;QtyBloqued;QtyQI;QtyRestricted;UOM;Sloc;forecast
10047078;10047078 PROX FLOW SENSOR X10;8;9;0;0;0;0;EA;40A0;10047078
10047078;10047078 PROX FLOW SENSOR X10;500;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;590;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;990;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;20;9;0;0;0;0;EA;4019;10047078
10047078;10047078 PROX FLOW SENSOR X10;40;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;230;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;180;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;750;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;150;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;150;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;190;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;120;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;4;9;0;0;0;0;EA;40A0;10047078
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10049998;10049998 US DIUU 120V 840 VENT W/O BATT;1;0;0;0;0;0;EA;4023;10049998
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;S100;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;TLOC;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4000;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4000;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4000;10051503
10051503;10051503 ES 840 NEOMODE 2.0 UPGRADEKIT;1;0;0;0;0;0;EA;4023;10051503
10063031;10063031 980 CONDENSATE VIAL X1;80;0;0;0;0;0;EA;4000;10063031
10063031;10063031 980 CONDENSATE VIAL X1;1;0;0;0;0;0;EA;40A0;10063031
10063031;10063031 980 CONDENSATE VIAL X1;24;0;0;0;0;0;EA;4000;10063031
10063033;10063033 980 PAED/ ADT EXP FILTER REUSE;114;5;0;0;0;0;EA;4000;10063033
10063033;10063033 980 PAED/ ADT EXP FILTER REUSE;8;5;0;0;0;0;EA;4000;10063033
10078386;10078386 980 NEO/ PAED CO2 ADAPTER DISP;20;21;0;0;0;0;EA;40A0;10078386
